  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  3.9215686e-003	  0.0000000e+000	  0.0000000e+000	
  7.8431373e-003	  0.0000000e+000	  0.0000000e+000	
  1.5686275e-002	  0.0000000e+000	  0.0000000e+000	
  1.9607843e-002	  0.0000000e+000	  0.0000000e+000	
  2.7450980e-002	  0.0000000e+000	  0.0000000e+000	
  3.1372549e-002	  0.0000000e+000	  0.0000000e+000	
  3.5294118e-002	  0.0000000e+000	  0.0000000e+000	
  4.3137255e-002	  0.0000000e+000	  0.0000000e+000	
  4.7058824e-002	  0.0000000e+000	  0.0000000e+000	
  5.4901961e-002	  0.0000000e+000	  0.0000000e+000	
  5.8823529e-002	  0.0000000e+000	  0.0000000e+000	
  6.2745098e-002	  0.0000000e+000	  0.0000000e+000	
  7.0588235e-002	  0.0000000e+000	  0.0000000e+000	
  7.4509804e-002	  0.0000000e+000	  0.0000000e+000	
  8.2352941e-002	  0.0000000e+000	  0.0000000e+000	
  8.6274510e-002	  0.0000000e+000	  0.0000000e+000	
  9.0196078e-002	  0.0000000e+000	  0.0000000e+000	
  9.8039216e-002	  0.0000000e+000	  0.0000000e+000	
  1.0196078e-001	  0.0000000e+000	  0.0000000e+000	
  1.0980392e-001	  0.0000000e+000	  0.0000000e+000	
  1.1372549e-001	  0.0000000e+000	  0.0000000e+000	
  1.1764706e-001	  0.0000000e+000	  0.0000000e+000	
  1.2549020e-001	  0.0000000e+000	  0.0000000e+000	
  1.2941176e-001	  0.0000000e+000	  0.0000000e+000	
  1.3725490e-001	  0.0000000e+000	  0.0000000e+000	
  1.4117647e-001	  0.0000000e+000	  0.0000000e+000	
  1.4509804e-001	  0.0000000e+000	  0.0000000e+000	
  1.5294118e-001	  0.0000000e+000	  0.0000000e+000	
  1.5686275e-001	  0.0000000e+000	  0.0000000e+000	
  1.6470588e-001	  0.0000000e+000	  0.0000000e+000	
  1.6862745e-001	  0.0000000e+000	  0.0000000e+000	
  1.7254902e-001	  0.0000000e+000	  0.0000000e+000	
  1.8039216e-001	  0.0000000e+000	  0.0000000e+000	
  1.8431373e-001	  0.0000000e+000	  0.0000000e+000	
  1.9215686e-001	  0.0000000e+000	  0.0000000e+000	
  1.9607843e-001	  0.0000000e+000	  0.0000000e+000	
  2.0000000e-001	  0.0000000e+000	  0.0000000e+000	
  2.0784314e-001	  0.0000000e+000	  0.0000000e+000	
  2.1176471e-001	  0.0000000e+000	  0.0000000e+000	
  2.1960784e-001	  0.0000000e+000	  0.0000000e+000	
  2.2352941e-001	  0.0000000e+000	  0.0000000e+000	
  2.2745098e-001	  0.0000000e+000	  0.0000000e+000	
  2.3529412e-001	  0.0000000e+000	  0.0000000e+000	
  2.3921569e-001	  0.0000000e+000	  0.0000000e+000	
  2.4705882e-001	  0.0000000e+000	  0.0000000e+000	
  2.5098039e-001	  0.0000000e+000	  0.0000000e+000	
  2.5490196e-001	  0.0000000e+000	  0.0000000e+000	
  2.6274510e-001	  0.0000000e+000	  0.0000000e+000	
  2.6666667e-001	  0.0000000e+000	  0.0000000e+000	
  2.7450980e-001	  0.0000000e+000	  0.0000000e+000	
  2.7843137e-001	  0.0000000e+000	  0.0000000e+000	
  2.8235294e-001	  0.0000000e+000	  0.0000000e+000	
  2.9019608e-001	  0.0000000e+000	  0.0000000e+000	
  2.9411765e-001	  0.0000000e+000	  0.0000000e+000	
  3.0196078e-001	  0.0000000e+000	  0.0000000e+000	
  3.0588235e-001	  0.0000000e+000	  0.0000000e+000	
  3.0980392e-001	  0.0000000e+000	  0.0000000e+000	
  3.1764706e-001	  0.0000000e+000	  0.0000000e+000	
  3.2156863e-001	  0.0000000e+000	  0.0000000e+000	
  3.2941176e-001	  0.0000000e+000	  0.0000000e+000	
  3.3333333e-001	  0.0000000e+000	  0.0000000e+000	
  3.3725490e-001	  0.0000000e+000	  0.0000000e+000	
  3.4509804e-001	  0.0000000e+000	  0.0000000e+000	
  3.4901961e-001	  0.0000000e+000	  0.0000000e+000	
  3.5686275e-001	  0.0000000e+000	  0.0000000e+000	
  3.6078431e-001	  0.0000000e+000	  0.0000000e+000	
  3.6470588e-001	  0.0000000e+000	  0.0000000e+000	
  3.7254902e-001	  0.0000000e+000	  0.0000000e+000	
  3.7647059e-001	  0.0000000e+000	  0.0000000e+000	
  3.8431373e-001	  0.0000000e+000	  0.0000000e+000	
  3.8823529e-001	  0.0000000e+000	  0.0000000e+000	
  3.9215686e-001	  0.0000000e+000	  0.0000000e+000	
  4.0000000e-001	  0.0000000e+000	  0.0000000e+000	
  4.0392157e-001	  0.0000000e+000	  0.0000000e+000	
  4.1176471e-001	  0.0000000e+000	  0.0000000e+000	
  4.1568627e-001	  0.0000000e+000	  0.0000000e+000	
  4.1960784e-001	  0.0000000e+000	  0.0000000e+000	
  4.2745098e-001	  0.0000000e+000	  0.0000000e+000	
  4.3137255e-001	  0.0000000e+000	  0.0000000e+000	
  4.3921569e-001	  0.0000000e+000	  0.0000000e+000	
  4.4313725e-001	  0.0000000e+000	  0.0000000e+000	
  4.4705882e-001	  0.0000000e+000	  0.0000000e+000	
  4.5490196e-001	  0.0000000e+000	  0.0000000e+000	
  4.5882353e-001	  0.0000000e+000	  0.0000000e+000	
  4.6666667e-001	  0.0000000e+000	  0.0000000e+000	
  4.7058824e-001	  0.0000000e+000	  0.0000000e+000	
  4.7450980e-001	  0.0000000e+000	  0.0000000e+000	
  4.8235294e-001	  0.0000000e+000	  0.0000000e+000	
  4.8627451e-001	  0.0000000e+000	  0.0000000e+000	
  4.9411765e-001	  0.0000000e+000	  0.0000000e+000	
  4.9803922e-001	  0.0000000e+000	  0.0000000e+000	
  5.0196078e-001	  0.0000000e+000	  0.0000000e+000	
  5.0980392e-001	  0.0000000e+000	  0.0000000e+000	
  5.1372549e-001	  0.0000000e+000	  0.0000000e+000	
  5.2156863e-001	  0.0000000e+000	  0.0000000e+000	
  5.2549020e-001	  0.0000000e+000	  0.0000000e+000	
  5.2941176e-001	  0.0000000e+000	  0.0000000e+000	
  5.3725490e-001	  0.0000000e+000	  0.0000000e+000	
  5.4117647e-001	  0.0000000e+000	  0.0000000e+000	
  5.4901961e-001	  0.0000000e+000	  0.0000000e+000	
  5.5294118e-001	  0.0000000e+000	  0.0000000e+000	
  5.5686275e-001	  0.0000000e+000	  0.0000000e+000	
  5.6470588e-001	  0.0000000e+000	  0.0000000e+000	
  5.6862745e-001	  0.0000000e+000	  0.0000000e+000	
  5.7647059e-001	  0.0000000e+000	  0.0000000e+000	
  5.8039216e-001	  0.0000000e+000	  0.0000000e+000	
  5.8431373e-001	  0.0000000e+000	  0.0000000e+000	
  5.9215686e-001	  0.0000000e+000	  0.0000000e+000	
  5.9607843e-001	  0.0000000e+000	  0.0000000e+000	
  6.0392157e-001	  0.0000000e+000	  0.0000000e+000	
  6.0784314e-001	  0.0000000e+000	  0.0000000e+000	
  6.1176471e-001	  0.0000000e+000	  0.0000000e+000	
  6.1960784e-001	  0.0000000e+000	  0.0000000e+000	
  6.2352941e-001	  0.0000000e+000	  0.0000000e+000	
  6.3137255e-001	  0.0000000e+000	  0.0000000e+000	
  6.3529412e-001	  0.0000000e+000	  0.0000000e+000	
  6.3921569e-001	  0.0000000e+000	  0.0000000e+000	
  6.4705882e-001	  0.0000000e+000	  0.0000000e+000	
  6.5098039e-001	  0.0000000e+000	  0.0000000e+000	
  6.5882353e-001	  0.0000000e+000	  0.0000000e+000	
  6.6274510e-001	  0.0000000e+000	  0.0000000e+000	
  6.6666667e-001	  0.0000000e+000	  0.0000000e+000	
  6.7450980e-001	  0.0000000e+000	  0.0000000e+000	
  6.7843137e-001	  0.0000000e+000	  0.0000000e+000	
  6.8627451e-001	  0.0000000e+000	  0.0000000e+000	
  6.9019608e-001	  0.0000000e+000	  0.0000000e+000	
  6.9411765e-001	  0.0000000e+000	  0.0000000e+000	
  7.0196078e-001	  0.0000000e+000	  0.0000000e+000	
  7.0588235e-001	  7.8431373e-003	  0.0000000e+000	
  7.1372549e-001	  1.9607843e-002	  0.0000000e+000	
  7.1764706e-001	  3.1372549e-002	  0.0000000e+000	
  7.2156863e-001	  4.3137255e-002	  0.0000000e+000	
  7.2941176e-001	  5.4901961e-002	  0.0000000e+000	
  7.3333333e-001	  6.2745098e-002	  0.0000000e+000	
  7.4117647e-001	  7.4509804e-002	  0.0000000e+000	
  7.4509804e-001	  8.6274510e-002	  0.0000000e+000	
  7.4901961e-001	  9.8039216e-002	  0.0000000e+000	
  7.5686275e-001	  1.0980392e-001	  0.0000000e+000	
  7.6078431e-001	  1.1764706e-001	  0.0000000e+000	
  7.6862745e-001	  1.2941176e-001	  0.0000000e+000	
  7.7254902e-001	  1.4117647e-001	  0.0000000e+000	
  7.7647059e-001	  1.5294118e-001	  0.0000000e+000	
  7.8431373e-001	  1.6470588e-001	  0.0000000e+000	
  7.8823529e-001	  1.7254902e-001	  0.0000000e+000	
  7.9607843e-001	  1.8431373e-001	  0.0000000e+000	
  8.0000000e-001	  1.9607843e-001	  0.0000000e+000	
  8.0392157e-001	  2.0784314e-001	  0.0000000e+000	
  8.1176471e-001	  2.1960784e-001	  0.0000000e+000	
  8.1568627e-001	  2.2745098e-001	  0.0000000e+000	
  8.2352941e-001	  2.3921569e-001	  0.0000000e+000	
  8.2745098e-001	  2.5098039e-001	  0.0000000e+000	
  8.3137255e-001	  2.6274510e-001	  0.0000000e+000	
  8.3921569e-001	  2.7450980e-001	  0.0000000e+000	
  8.4313725e-001	  2.8235294e-001	  0.0000000e+000	
  8.5098039e-001	  2.9411765e-001	  0.0000000e+000	
  8.5490196e-001	  3.0588235e-001	  0.0000000e+000	
  8.5882353e-001	  3.1764706e-001	  0.0000000e+000	
  8.6666667e-001	  3.2941176e-001	  0.0000000e+000	
  8.7058824e-001	  3.3725490e-001	  0.0000000e+000	
  8.7843137e-001	  3.4901961e-001	  0.0000000e+000	
  8.8235294e-001	  3.6078431e-001	  0.0000000e+000	
  8.8627451e-001	  3.7254902e-001	  0.0000000e+000	
  8.9411765e-001	  3.8431373e-001	  0.0000000e+000	
  8.9803922e-001	  3.9215686e-001	  0.0000000e+000	
